id,question,direction
2374,"They are perambulating north-west along the middle of the south-west side of a park; in which direction is the bandstand, located in the centre of the park?",north-east
4307,They are unicycling south along the east shore of the island. In which direction is the sea?,east
1212,"She is walking south-west along the south-east shore of a lake and then turns around to head back in the direction she came from, in which direction is the lake?",north-west
3273,We are racing east along the north side of a road which runs east to west. In which direction is the road?,south
4890,"You are walking south-east along the north-east shore of an island and then turn around to head back in the direction you came from, in which direction is the sea?",north-east
3011,You are perambulating south along the east side of a road which runs south to north. In which direction is the road?,west
2986,You are driving south-east along the north-east side of a road which runs south-east to north-west. In which direction is the road?,south-west
4591,She is driving south along the west shore of the island. In which direction is the sea?,west
435,They are jogging south along the east shore of the lake. In which direction is the lake?,west
2993,You are jogging east along the north side of a road which runs east to west. In which direction is the road?,south
1519,"I am racing south along the west shore of a lake and then turn around to head back in the direction I came from, in which direction is the lake?",east
5154,"We are jogging south-east along the north-east shore of an island and then turn around to head back in the direction we came from, in which direction is the sea?",north-east
2426,"I am driving north-west along the middle of the north-east side of a park; in which direction is the bandstand, located in the centre of the park?",south-west
5565,"She is riding east along the south shore of an island and then turns around to head back in the direction she came from, in which direction is the sea?",south
5692,"They are walking north-east along the south-east shore of an island and then turn around to head back in the direction they came from, in which direction is the sea?",south-east
4834,"I am jogging south-east along the north-east shore of an island and then turn around to head back in the direction I came from, in which direction is the sea?",north-east
1155,"He is jogging south along the east shore of a lake and then turns around to head back in the direction he came from, in which direction is the lake?",west
1637,"He is jogging east along the south shore of a lake and then turns around to head back in the direction he came from, in which direction is the lake?",north
3515,You are racing north along the east side of a road which runs north to south. In which direction is the road?,west
2385,"They are unicycling east along the middle of the north side of a park; in which direction is the bandstand, located in the centre of the park?",south
3977,You are hiking east along the north shore of the island. In which direction is the sea?,north
3318,They are jogging north-west along the south-west side of a road which runs north-west to south-east. In which direction is the road?,north-east
1051,"You are walking south along the east shore of a lake and then turn around to head back in the direction you came from, in which direction is the lake?",west
2880,"They are racing south-west along the middle of the north-west side of a park; in which direction is the bandstand, located in the centre of the park?",south-east
599,You are jogging south along the west shore of the lake. In which direction is the lake?,east
4958,"You are racing north-west along the south-west shore of an island and then turn around to head back in the direction you came from, in which direction is the sea?",south-west
520,I am jogging south-west along the north-west shore of the lake. In which direction is the lake?,south-east
328,We are running north-east along the north-west shore of the lake. In which direction is the lake?,south-east
5550,"She is driving south-east along the south-west shore of an island and then turns around to head back in the direction she came from, in which direction is the sea?",south-west
1408,"They are riding north-east along the north-west shore of a lake and then turn around to head back in the direction they came from, in which direction is the lake?",south-east
2515,"You are jogging north along the middle of the east side of a park; in which direction is the bandstand, located in the centre of the park?",west
3568,He is riding south-west along the north-west side of a road which runs south-west to north-east. In which direction is the road?,south-east
5606,"We are running south-east along the south-west shore of an island and then turn around to head back in the direction we came from, in which direction is the sea?",south-west
1376,"They are walking north-east along the north-west shore of a lake and then turn around to head back in the direction they came from, in which direction is the lake?",south-east
188,He is driving south-west along the south-east shore of the lake. In which direction is the lake?,north-west
1544,"You are cycling south-west along the north-west shore of a lake and then turn around to head back in the direction you came from, in which direction is the lake?",south-east
2696,"She is perambulating south-west along the middle of the north-west side of a park; in which direction is the bandstand, located in the centre of the park?",south-east
5280,"They are racing north-east along the north-west shore of an island and then turn around to head back in the direction they came from, in which direction is the sea?",north-west
4629,She is unicycling east along the south shore of the island. In which direction is the sea?,south
5440,"You are racing south-west along the north-west shore of an island and then turn around to head back in the direction you came from, in which direction is the sea?",north-west
2689,"She is perambulating west along the middle of the north side of a park; in which direction is the bandstand, located in the centre of the park?",south
4289,They are perambulating east along the north shore of the island. In which direction is the sea?,north
4056,He is perambulating north-east along the north-west shore of the island. In which direction is the sea?,north-west
4400,I am racing south-west along the north-west shore of the island. In which direction is the sea?,north-west
4735,They are walking south along the west shore of the island. In which direction is the sea?,west
3291,They are walking south along the east side of a road which runs south to north. In which direction is the road?,west
4123,She is riding south along the east shore of the island. In which direction is the sea?,east
2495,"You are walking south along the middle of the west side of a park; in which direction is the bandstand, located in the centre of the park?",east
4129,She is perambulating east along the north shore of the island. In which direction is the sea?,north
952,They are unicycling south-west along the north-west shore of the lake. In which direction is the lake?,south-east
5626,"We are driving north-west along the north-east shore of an island and then turn around to head back in the direction we came from, in which direction is the sea?",north-east
4975,"He is walking north along the west shore of an island and then turns around to head back in the direction he came from, in which direction is the sea?",west
4671,We are driving south along the west shore of the island. In which direction is the sea?,west
5749,"They are unicycling east along the south shore of an island and then turn around to head back in the direction they came from, in which direction is the sea?",south
3077,He is jogging west along the south side of a road which runs west to east. In which direction is the road?,north
3863,I am cycling north along the west shore of the island. In which direction is the sea?,west
4262,They are cycling north-west along the south-west shore of the island. In which direction is the sea?,south-west
3804,They are riding north-east along the south-east side of a road which runs north-east to south-west. In which direction is the road?,north-west
2987,You are driving south along the east side of a road which runs south to north. In which direction is the road?,west
2627,"He is unicycling north along the middle of the east side of a park; in which direction is the bandstand, located in the centre of the park?",west
98,You are cycling south-east along the north-east shore of the lake. In which direction is the lake?,south-west
423,They are cycling north along the west shore of the lake. In which direction is the lake?,east
2139,"He is hiking south along the middle of the east side of a park; in which direction is the bandstand, located in the centre of the park?",west
519,I am jogging south along the west shore of the lake. In which direction is the lake?,east
4769,They are perambulating west along the north shore of the island. In which direction is the sea?,north
1975,"I am perambulating north along the middle of the west side of a park; in which direction is the bandstand, located in the centre of the park?",east
264,She is cycling north-east along the north-west shore of the lake. In which direction is the lake?,south-east
5518,"He is racing south-east along the south-west shore of an island and then turns around to head back in the direction he came from, in which direction is the sea?",south-west
4935,"You are perambulating north along the west shore of an island and then turn around to head back in the direction you came from, in which direction is the sea?",west
1621,"He is cycling east along the south shore of a lake and then turns around to head back in the direction he came from, in which direction is the lake?",north
1842,"They are running north-west along the north-east shore of a lake and then turn around to head back in the direction they came from, in which direction is the lake?",south-west
3566,He is riding south-east along the south-west side of a road which runs south-east to north-west. In which direction is the road?,north-east
23,I am cycling north along the west shore of the lake. In which direction is the lake?,east
3585,He is unicycling west along the north side of a road which runs west to east. In which direction is the road?,south
4718,We are racing south-east along the south-west shore of the island. In which direction is the sea?,south-west
2605,"He is riding east along the middle of the south side of a park; in which direction is the bandstand, located in the centre of the park?",north
1001,"I am riding east along the north shore of a lake and then turn around to head back in the direction I came from, in which direction is the lake?",south
3381,I am cycling east along the south side of a road which runs east to west. In which direction is the road?,north
3335,They are perambulating north along the west side of a road which runs north to south. In which direction is the road?,east
1539,"You are cycling north along the east shore of a lake and then turn around to head back in the direction you came from, in which direction is the lake?",west
2882,I am running south-east along the north-east side of a road which runs south-east to north-west. In which direction is the road?,south-west
247,She is running north along the west shore of the lake. In which direction is the lake?,east
1060,"You are cycling south-west along the south-east shore of a lake and then turn around to head back in the direction you came from, in which direction is the lake?",north-west
740,She is cycling north-east along the south-east shore of the lake. In which direction is the lake?,north-west
5200,"We are racing north-east along the north-west shore of an island and then turn around to head back in the direction we came from, in which direction is the sea?",north-west
4208,We are riding north-east along the north-west shore of the island. In which direction is the sea?,north-west
4996,"He is jogging south-west along the south-east shore of an island and then turns around to head back in the direction he came from, in which direction is the sea?",south-east
1929,"I am walking east along the middle of the north side of a park; in which direction is the bandstand, located in the centre of the park?",south
86,You are running north-west along the south-west shore of the lake. In which direction is the lake?,north-east
3408,I am riding south-west along the north-west side of a road which runs south-west to north-east. In which direction is the road?,south-east
2984,You are cycling north-east along the north-west side of a road which runs north-east to south-west. In which direction is the road?,south-east
4955,"You are racing south along the east shore of an island and then turn around to head back in the direction you came from, in which direction is the sea?",east
2203,"She is riding south along the middle of the east side of a park; in which direction is the bandstand, located in the centre of the park?",west
2138,"He is hiking south-east along the middle of the north-east side of a park; in which direction is the bandstand, located in the centre of the park?",south-west
939,They are hiking north along the east shore of the lake. In which direction is the lake?,west
5048,"She is running north-east along the north-west shore of an island and then turns around to head back in the direction she came from, in which direction is the sea?",north-west
968,"I am running north-east along the north-west shore of a lake and then turn around to head back in the direction I came from, in which direction is the lake?",south-east
5062,"She is cycling north-west along the south-west shore of an island and then turns around to head back in the direction she came from, in which direction is the sea?",south-west
5262,"They are hiking north-west along the south-west shore of an island and then turn around to head back in the direction they came from, in which direction is the sea?",south-west
3042,He is running south-east along the north-east side of a road which runs south-east to north-west. In which direction is the road?,south-west
445,They are riding west along the south shore of the lake. In which direction is the lake?,north
3426,I am unicycling north-west along the north-east side of a road which runs north-west to south-east. In which direction is the road?,south-west
223,He is hiking north along the west shore of the lake. In which direction is the lake?,east
4908,"You are driving south-west along the south-east shore of an island and then turn around to head back in the direction you came from, in which direction is the sea?",south-east
2062,"You are hiking north-west along the middle of the south-west side of a park; in which direction is the bandstand, located in the centre of the park?",north-east
2104,"He is cycling north-east along the middle of the north-west side of a park; in which direction is the bandstand, located in the centre of the park?",south-east
5151,"We are driving north along the west shore of an island and then turn around to head back in the direction we came from, in which direction is the sea?",west
83,You are running south along the east shore of the lake. In which direction is the lake?,west
3650,She is perambulating north-west along the north-east side of a road which runs north-west to south-east. In which direction is the road?,south-west
2041,"You are riding east along the middle of the north side of a park; in which direction is the bandstand, located in the centre of the park?",south
3444,You are running north-east along the south-east side of a road which runs north-east to south-west. In which direction is the road?,north-west
2555,"You are racing north along the middle of the east side of a park; in which direction is the bandstand, located in the centre of the park?",west
1645,"He is riding east along the south shore of a lake and then turns around to head back in the direction he came from, in which direction is the lake?",north
1536,"You are walking south-west along the north-west shore of a lake and then turn around to head back in the direction you came from, in which direction is the lake?",south-east
2302,"We are hiking north-west along the middle of the south-west side of a park; in which direction is the bandstand, located in the centre of the park?",north-east
5,I am running west along the south shore of the lake. In which direction is the lake?,north
174,He is walking north-west along the south-west shore of the lake. In which direction is the lake?,north-east
3206,We are running north-west along the south-west side of a road which runs north-west to south-east. In which direction is the road?,north-east
3763,They are running north along the east side of a road which runs north to south. In which direction is the road?,west
907,They are driving north along the east shore of the lake. In which direction is the lake?,west
4437,You are jogging east along the south shore of the island. In which direction is the sea?,south
4033,He is jogging east along the north shore of the island. In which direction is the sea?,north
4814,"I am walking north-west along the south-west shore of an island and then turn around to head back in the direction I came from, in which direction is the sea?",south-west
5076,"She is jogging south-west along the south-east shore of an island and then turns around to head back in the direction she came from, in which direction is the sea?",south-east
1586,"You are unicycling north-west along the north-east shore of a lake and then turn around to head back in the direction you came from, in which direction is the lake?",south-west
4203,We are riding south along the east shore of the island. In which direction is the sea?,east
2784,"We are hiking south-west along the middle of the north-west side of a park; in which direction is the bandstand, located in the centre of the park?",south-east
1216,"She is walking north-east along the north-west shore of a lake and then turns around to head back in the direction she came from, in which direction is the lake?",south-east
1227,"She is driving south along the east shore of a lake and then turns around to head back in the direction she came from, in which direction is the lake?",west
137,You are hiking east along the north shore of the lake. In which direction is the lake?,south
5547,"She is driving north along the east shore of an island and then turns around to head back in the direction she came from, in which direction is the sea?",east
102,You are cycling north-west along the south-west shore of the lake. In which direction is the lake?,north-east
1473,"I am jogging west along the north shore of a lake and then turn around to head back in the direction I came from, in which direction is the lake?",south
333,We are walking west along the south shore of the lake. In which direction is the lake?,north
3057,He is cycling east along the north side of a road which runs east to west. In which direction is the road?,south
4575,She is walking south along the west shore of the island. In which direction is the sea?,west
1531,"You are walking north along the east shore of a lake and then turn around to head back in the direction you came from, in which direction is the lake?",west
5028,"He is unicycling south-west along the south-east shore of an island and then turns around to head back in the direction he came from, in which direction is the sea?",south-east
1925,"I am running west along the middle of the south side of a park; in which direction is the bandstand, located in the centre of the park?",north
4877,"I am racing west along the south shore of an island and then turn around to head back in the direction I came from, in which direction is the sea?",south
613,You are perambulating east along the south shore of the lake. In which direction is the lake?,north
822,We are cycling south-east along the south-west shore of the lake. In which direction is the lake?,north-east
4209,We are perambulating east along the north shore of the island. In which direction is the sea?,north
1617,"He is cycling west along the north shore of a lake and then turns around to head back in the direction he came from, in which direction is the lake?",south
1983,"I am hiking north along the middle of the west side of a park; in which direction is the bandstand, located in the centre of the park?",east
5633,"We are jogging west along the north shore of an island and then turn around to head back in the direction we came from, in which direction is the sea?",north
3455,You are walking south along the west side of a road which runs south to north. In which direction is the road?,east
48,I am riding north-east along the north-west shore of the lake. In which direction is the lake?,south-east
4271,They are driving north along the west shore of the island. In which direction is the sea?,west
696,He is perambulating south-west along the north-west shore of the lake. In which direction is the lake?,south-east
3239,We are jogging north along the west side of a road which runs north to south. In which direction is the road?,east
4294,They are perambulating north-west along the south-west shore of the island. In which direction is the sea?,south-west
573,You are walking east along the south shore of the lake. In which direction is the lake?,north
138,You are hiking south-east along the north-east shore of the lake. In which direction is the lake?,south-west
5362,"You are running north-west along the north-east shore of an island and then turn around to head back in the direction you came from, in which direction is the sea?",north-east
2180,"She is cycling south-west along the middle of the south-east side of a park; in which direction is the bandstand, located in the centre of the park?",north-west
3180,She is hiking south-west along the south-east side of a road which runs south-west to north-east. In which direction is the road?,north-west
3996,You are racing south-west along the south-east shore of the island. In which direction is the sea?,south-east
5379,"You are cycling north along the east shore of an island and then turn around to head back in the direction you came from, in which direction is the sea?",east
4179,We are cycling south along the east shore of the island. In which direction is the sea?,east
1524,"You are running north-east along the south-east shore of a lake and then turn around to head back in the direction you came from, in which direction is the lake?",north-west
1701,"She is cycling east along the south shore of a lake and then turns around to head back in the direction she came from, in which direction is the lake?",north
360,We are jogging north-east along the north-west shore of the lake. In which direction is the lake?,south-east
2932,I am perambulating south-west along the south-east side of a road which runs south-west to north-east. In which direction is the road?,north-west
5304,"I am cycling south-west along the north-west shore of an island and then turn around to head back in the direction I came from, in which direction is the sea?",north-west
826,We are driving north-west along the north-east shore of the lake. In which direction is the lake?,south-west
1197,"He is racing west along the south shore of a lake and then turns around to head back in the direction he came from, in which direction is the lake?",north
1839,"We are racing south along the west shore of a lake and then turn around to head back in the direction we came from, in which direction is the lake?",east
5177,"We are hiking east along the north shore of an island and then turn around to head back in the direction we came from, in which direction is the sea?",north
2626,"He is unicycling north-west along the middle of the north-east side of a park; in which direction is the bandstand, located in the centre of the park?",south-west
4246,They are running north-west along the south-west shore of the island. In which direction is the sea?,south-west
321,We are running east along the north shore of the lake. In which direction is the lake?,south
4131,She is perambulating south along the east shore of the island. In which direction is the sea?,east
2083,"He is running south along the middle of the east side of a park; in which direction is the bandstand, located in the centre of the park?",west
2660,"She is cycling north-east along the middle of the south-east side of a park; in which direction is the bandstand, located in the centre of the park?",north-west
4767,They are riding south along the west shore of the island. In which direction is the sea?,west
1163,"He is riding south along the east shore of a lake and then turns around to head back in the direction he came from, in which direction is the lake?",west
2526,"You are riding south-east along the middle of the south-west side of a park; in which direction is the bandstand, located in the centre of the park?",north-east
3865,I am driving east along the north shore of the island. In which direction is the sea?,north
3824,They are hiking south-west along the north-west side of a road which runs south-west to north-east. In which direction is the road?,south-east
2049,"You are perambulating east along the middle of the north side of a park; in which direction is the bandstand, located in the centre of the park?",south
3329,They are perambulating east along the north side of a road which runs east to west. In which direction is the road?,south
609,You are perambulating west along the north shore of the lake. In which direction is the lake?,south
5540,"She is cycling north-east along the south-east shore of an island and then turns around to head back in the direction she came from, in which direction is the sea?",south-east
4895,"You are walking north along the west shore of an island and then turn around to head back in the direction you came from, in which direction is the sea?",west
3073,He is jogging east along the north side of a road which runs east to west. In which direction is the road?,south
3005,You are riding west along the south side of a road which runs west to east. In which direction is the road?,north
5314,"I am jogging north-west along the north-east shore of an island and then turn around to head back in the direction I came from, in which direction is the sea?",north-east
3616,She is walking south-west along the north-west side of a road which runs south-west to north-east. In which direction is the road?,south-east
894,They are walking south-east along the south-west shore of the lake. In which direction is the lake?,north-east
2817,"They are cycling west along the middle of the north side of a park; in which direction is the bandstand, located in the centre of the park?",south
380,We are hiking south-west along the south-east shore of the lake. In which direction is the lake?,north-west
2278,"We are jogging north-west along the middle of the south-west side of a park; in which direction is the bandstand, located in the centre of the park?",north-east
5150,"We are driving north-west along the south-west shore of an island and then turn around to head back in the direction we came from, in which direction is the sea?",south-west
4833,"I am jogging east along the north shore of an island and then turn around to head back in the direction I came from, in which direction is the sea?",north
2926,I am riding north-west along the south-west side of a road which runs north-west to south-east. In which direction is the road?,north-east
1994,"I am racing south-east along the middle of the north-east side of a park; in which direction is the bandstand, located in the centre of the park?",south-west
2681,"She is riding west along the middle of the north side of a park; in which direction is the bandstand, located in the centre of the park?",south
3657,She is hiking west along the north side of a road which runs west to east. In which direction is the road?,south
2417,"I am cycling west along the middle of the north side of a park; in which direction is the bandstand, located in the centre of the park?",south
1489,"I am perambulating west along the north shore of a lake and then turn around to head back in the direction I came from, in which direction is the lake?",south
4111,She is driving north along the west shore of the island. In which direction is the sea?,west
5582,"She is hiking south-east along the south-west shore of an island and then turns around to head back in the direction she came from, in which direction is the sea?",south-west
2330,"They are walking south-east along the middle of the north-east side of a park; in which direction is the bandstand, located in the centre of the park?",south-west
3348,They are unicycling south-west along the south-east side of a road which runs south-west to north-east. In which direction is the road?,north-west
2975,You are walking north along the west side of a road which runs north to south. In which direction is the road?,east
3894,I am perambulating north-west along the south-west shore of the island. In which direction is the sea?,south-west
4960,"You are racing north-east along the north-west shore of an island and then turn around to head back in the direction you came from, in which direction is the sea?",north-west
3490,You are perambulating north-west along the north-east side of a road which runs north-west to south-east. In which direction is the road?,south-west
5473,"He is jogging west along the north shore of an island and then turns around to head back in the direction he came from, in which direction is the sea?",north
4384,I am hiking south-west along the north-west shore of the island. In which direction is the sea?,north-west
2738,"We are cycling north-west along the middle of the north-east side of a park; in which direction is the bandstand, located in the centre of the park?",south-west
4058,He is hiking south-east along the north-east shore of the island. In which direction is the sea?,north-east
1662,"He is hiking south-east along the south-west shore of a lake and then turns around to head back in the direction he came from, in which direction is the lake?",north-east
217,He is hiking east along the north shore of the lake. In which direction is the lake?,south
5022,"He is hiking north-west along the south-west shore of an island and then turns around to head back in the direction he came from, in which direction is the sea?",south-west
1568,"You are riding south-west along the north-west shore of a lake and then turn around to head back in the direction you came from, in which direction is the lake?",south-east
1207,"She is running north along the west shore of a lake and then turns around to head back in the direction she came from, in which direction is the lake?",east
2089,"He is walking east along the middle of the north side of a park; in which direction is the bandstand, located in the centre of the park?",south
5270,"They are unicycling north-west along the south-west shore of an island and then turn around to head back in the direction they came from, in which direction is the sea?",south-west
5693,"They are walking east along the south shore of an island and then turn around to head back in the direction they came from, in which direction is the sea?",south
5288,"I am running south-west along the north-west shore of an island and then turn around to head back in the direction I came from, in which direction is the sea?",north-west
1404,"They are riding south-west along the south-east shore of a lake and then turn around to head back in the direction they came from, in which direction is the lake?",north-west
2353,"They are jogging east along the middle of the north side of a park; in which direction is the bandstand, located in the centre of the park?",south
100,You are cycling south-west along the south-east shore of the lake. In which direction is the lake?,north-west
10,I am walking south-east along the north-east shore of the lake. In which direction is the lake?,south-west
227,He is unicycling south along the east shore of the lake. In which direction is the lake?,west
1870,"They are driving south-east along the south-west shore of a lake and then turn around to head back in the direction they came from, in which direction is the lake?",north-east
4413,You are walking east along the south shore of the island. In which direction is the sea?,south
5544,"She is cycling south-west along the north-west shore of an island and then turns around to head back in the direction she came from, in which direction is the sea?",north-west
4487,He is running south along the west shore of the island. In which direction is the sea?,west
2619,"He is hiking north along the middle of the east side of a park; in which direction is the bandstand, located in the centre of the park?",west
4218,We are hiking south-east along the north-east shore of the island. In which direction is the sea?,north-east
3532,He is walking north-east along the south-east side of a road which runs north-east to south-west. In which direction is the road?,north-west
555,I am racing north along the east shore of the lake. In which direction is the lake?,west
5310,"I am driving south-east along the south-west shore of an island and then turn around to head back in the direction I came from, in which direction is the sea?",south-west
2666,"She is driving north-west along the middle of the north-east side of a park; in which direction is the bandstand, located in the centre of the park?",south-west
4240,We are racing north-east along the north-west shore of the island. In which direction is the sea?,north-west
2534,"You are perambulating south-east along the middle of the south-west side of a park; in which direction is the bandstand, located in the centre of the park?",north-east
224,He is hiking north-east along the north-west shore of the lake. In which direction is the lake?,south-east
2069,"You are unicycling west along the middle of the south side of a park; in which direction is the bandstand, located in the centre of the park?",north
3986,You are unicycling south-east along the north-east shore of the island. In which direction is the sea?,north-east
4620,She is hiking north-east along the south-east shore of the island. In which direction is the sea?,south-east
476,They are racing south-west along the south-east shore of the lake. In which direction is the lake?,north-west
5675,"We are racing north along the east shore of an island and then turn around to head back in the direction we came from, in which direction is the sea?",east
4841,"I am riding east along the north shore of an island and then turn around to head back in the direction I came from, in which direction is the sea?",north
5184,"We are hiking north-east along the north-west shore of an island and then turn around to head back in the direction we came from, in which direction is the sea?",north-west
2108,"He is driving south-west along the middle of the south-east side of a park; in which direction is the bandstand, located in the centre of the park?",north-west
1265,"She is unicycling east along the north shore of a lake and then turns around to head back in the direction she came from, in which direction is the lake?",south
922,They are riding north-west along the north-east shore of the lake. In which direction is the lake?,south-west
3517,You are racing east along the south side of a road which runs east to west. In which direction is the road?,north
880,We are racing south-west along the north-west shore of the lake. In which direction is the lake?,south-east
552,I am unicycling south-west along the north-west shore of the lake. In which direction is the lake?,south-east
1056,"You are walking north-east along the north-west shore of a lake and then turn around to head back in the direction you came from, in which direction is the lake?",south-east
4740,They are cycling north-east along the south-east shore of the island. In which direction is the sea?,south-east
5298,"I am cycling north-west along the north-east shore of an island and then turn around to head back in the direction I came from, in which direction is the sea?",north-east
2251,"We are walking south along the middle of the east side of a park; in which direction is the bandstand, located in the centre of the park?",west
1126,"He is running north-west along the south-west shore of a lake and then turns around to head back in the direction he came from, in which direction is the lake?",north-east
5393,"You are jogging west along the north shore of an island and then turn around to head back in the direction you came from, in which direction is the sea?",north
4570,She is walking north-west along the north-east shore of the island. In which direction is the sea?,north-east
382,We are hiking north-west along the south-west shore of the lake. In which direction is the lake?,north-east
3479,You are jogging south along the west side of a road which runs south to north. In which direction is the road?,east
3548,He is driving north-east along the south-east side of a road which runs north-east to south-west. In which direction is the road?,north-west
3611,She is walking north along the east side of a road which runs north to south. In which direction is the road?,west
794,She is racing north-west along the north-east shore of the lake. In which direction is the lake?,south-west
1140,"He is cycling south-west along the south-east shore of a lake and then turns around to head back in the direction he came from, in which direction is the lake?",north-west
306,She is unicycling south-east along the north-east shore of the lake. In which direction is the lake?,south-west
565,You are running east along the south shore of the lake. In which direction is the lake?,north
991,"I am driving north along the west shore of a lake and then turn around to head back in the direction I came from, in which direction is the lake?",east
4523,He is riding north along the east shore of the island. In which direction is the sea?,east
1607,"He is running south along the west shore of a lake and then turns around to head back in the direction he came from, in which direction is the lake?",east
1110,"You are unicycling north-west along the south-west shore of a lake and then turn around to head back in the direction you came from, in which direction is the lake?",north-east
4127,She is riding north along the west shore of the island. In which direction is the sea?,west
5553,"She is jogging west along the north shore of an island and then turns around to head back in the direction she came from, in which direction is the sea?",north
3350,They are unicycling north-west along the south-west side of a road which runs north-west to south-east. In which direction is the road?,north-east
909,They are driving east along the south shore of the lake. In which direction is the lake?,north
1391,"They are driving north along the west shore of a lake and then turn around to head back in the direction they came from, in which direction is the lake?",east
3079,He is jogging north along the west side of a road which runs north to south. In which direction is the road?,east
1737,"She is hiking west along the north shore of a lake and then turns around to head back in the direction she came from, in which direction is the lake?",south
3553,He is jogging west along the north side of a road which runs west to east. In which direction is the road?,south
604,You are riding north-east along the south-east shore of the lake. In which direction is the lake?,north-west
2610,"He is perambulating north-west along the middle of the north-east side of a park; in which direction is the bandstand, located in the centre of the park?",south-west
4950,"You are unicycling north-west along the south-west shore of an island and then turn around to head back in the direction you came from, in which direction is the sea?",south-west
2335,"They are walking north along the middle of the west side of a park; in which direction is the bandstand, located in the centre of the park?",east
3382,I am cycling south-east along the south-west side of a road which runs south-east to north-west. In which direction is the road?,north-east
5368,"You are running south-west along the north-west shore of an island and then turn around to head back in the direction you came from, in which direction is the sea?",north-west
1336,"We are perambulating north-east along the north-west shore of a lake and then turn around to head back in the direction we came from, in which direction is the lake?",south-east
362,We are riding south-east along the north-east shore of the lake. In which direction is the lake?,south-west
5629,"We are driving east along the south shore of an island and then turn around to head back in the direction we came from, in which direction is the sea?",south
5104,"She is hiking north-east along the north-west shore of an island and then turns around to head back in the direction she came from, in which direction is the sea?",north-west
1573,"You are perambulating east along the south shore of a lake and then turn around to head back in the direction you came from, in which direction is the lake?",north
4138,She is hiking south-east along the north-east shore of the island. In which direction is the sea?,north-east
2461,"I am hiking east along the middle of the south side of a park; in which direction is the bandstand, located in the centre of the park?",north
290,She is perambulating south-east along the north-east shore of the lake. In which direction is the lake?,south-west
2519,"You are jogging south along the middle of the west side of a park; in which direction is the bandstand, located in the centre of the park?",east
2128,"He is riding north-east along the middle of the north-west side of a park; in which direction is the bandstand, located in the centre of the park?",south-east
1847,"They are running south along the west shore of a lake and then turn around to head back in the direction they came from, in which direction is the lake?",east
4444,You are riding north-east along the south-east shore of the island. In which direction is the sea?,south-east
1344,"We are hiking north-east along the north-west shore of a lake and then turn around to head back in the direction we came from, in which direction is the lake?",south-east
3419,I am hiking north along the east side of a road which runs north to south. In which direction is the road?,west
202,He is riding south-east along the north-east shore of the lake. In which direction is the lake?,south-west
1477,"I am jogging east along the south shore of a lake and then turn around to head back in the direction I came from, in which direction is the lake?",north
31,I am driving north along the west shore of the lake. In which direction is the lake?,east
377,We are hiking east along the north shore of the lake. In which direction is the lake?,south
849,We are perambulating west along the north shore of the lake. In which direction is the lake?,south
487,I am running south along the west shore of the lake. In which direction is the lake?,east
3113,He is racing east along the north side of a road which runs east to west. In which direction is the road?,south
2395,"They are racing south along the middle of the east side of a park; in which direction is the bandstand, located in the centre of the park?",west
5198,"We are racing north-west along the south-west shore of an island and then turn around to head back in the direction we came from, in which direction is the sea?",south-west
755,She is jogging north along the east shore of the lake. In which direction is the lake?,west
2574,"He is walking south-east along the middle of the south-west side of a park; in which direction is the bandstand, located in the centre of the park?",north-east
5274,"They are racing south-east along the north-east shore of an island and then turn around to head back in the direction they came from, in which direction is the sea?",north-east
4831,"I am driving north along the west shore of an island and then turn around to head back in the direction I came from, in which direction is the sea?",west
3658,She is hiking north-west along the north-east side of a road which runs north-west to south-east. In which direction is the road?,south-west
505,I am driving west along the north shore of the lake. In which direction is the lake?,south
3787,They are driving north along the east side of a road which runs north to south. In which direction is the road?,west
